category,district,total_events,avg_price_pkr,total_purchases,top_buyer_region	
Woodcraft,Quetta,2,8310.00,1,USA	
Woodcraft,Kalat,1,4377.00,0,Oman	
Woodcraft,Quetta,1,10880.00,1,UAE	
Woodcraft,Khuzdar,3,8450.00,1,UK	
Woodcraft,Turbat,1,9716.00,0,UK	
Woodcraft,Quetta,2,6428.00,0,UK	
Woodcraft,Gwadar,1,8342.00,0,USA	
Woodcraft,Turbat,1,7649.00,0,UAE	
Woodcraft,Quetta,2,6648.50,1,Local_Pakistan	
Woodcraft,Nushki,1,2096.00,0,Iran	
Woodcraft,Quetta,3,6914.33,2,Oman	
Woodcraft,Zhob,1,1332.00,0,Saudi_Arabia	
Woodcraft,Sibbi,1,8498.00,0,Iran	
Woodcraft,Zhob,1,3201.00,0,USA	
Woodcraft,Quetta,2,6562.50,1,Iran	
Woodcraft,Chaman,1,11242.00,0,Oman	
Woodcraft,Turbat,1,2068.00,0,USA	
Woodcraft,Gwadar,1,2568.00,0,Local_Pakistan	
Woodcraft,Quetta,1,10367.00,0,UAE	
Woodcraft,Turbat,3,2700.33,1,USA	
Woodcraft,Quetta,1,11558.00,0,Iran	
Woodcraft,Nushki,1,6581.00,0,UK	
Woodcraft,Chaman,2,2721.00,1,UK	
Woodcraft,Khuzdar,1,2094.00,0,USA	
Woodcraft,Quetta,1,4662.00,0,UK	
Woodcraft,Turbat,1,4910.00,0,Iran	
Woodcraft,Khuzdar,1,7443.00,0,UAE	
Woodcraft,Kalat,1,1986.00,0,Iran	
Woodcraft,Quetta,1,5783.00,0,Local_Pakistan	
Woodcraft,Gwadar,1,10334.00,0,Saudi_Arabia	
Woodcraft,Turbat,1,1962.00,0,Local_Pakistan	
Woodcraft,Sibbi,1,5802.00,0,USA	
Woodcraft,Nushki,1,8063.00,0,USA	
Woodcraft,Gwadar,1,5773.00,0,UAE	
Woodcraft,Quetta,1,7767.00,0,UK	
Woodcraft,Turbat,1,11850.00,0,Iran	
Woodcraft,Khuzdar,1,9277.00,0,Oman	
Woodcraft,Quetta,1,11228.00,0,UK	
Woodcraft,Khuzdar,1,1576.00,1,Iran	
Woodcraft,Panjgur,1,2056.00,0,UAE	
Woodcraft,Turbat,1,7448.00,0,UAE	
Woodcraft,Zhob,1,11668.00,0,USA	
Woodcraft,Chaman,1,2500.00,0,UK	
Woodcraft,Gwadar,1,4777.00,0,UAE	
Woodcraft,Khuzdar,1,5733.00,0,Oman	
Woodcraft,Zhob,1,11851.00,0,UK	
Woodcraft,Quetta,2,4753.50,0,Saudi_Arabia	
Woodcraft,Turbat,1,9102.00,0,Oman	
Woodcraft,Quetta,1,2426.00,0,Iran	
Woodcraft,Turbat,1,6389.00,0,Local_Pakistan	
Woodcraft,Nushki,1,9864.00,0,Local_Pakistan	
Woodcraft,Turbat,1,2019.00,0,Local_Pakistan	
Woodcraft,Sibbi,1,3874.00,0,Local_Pakistan	
Woodcraft,Turbat,1,8250.00,0,Iran	
Woodcraft,Panjgur,1,7629.00,1,Oman	
Woodcraft,Turbat,1,11813.00,1,Local_Pakistan	
Woodcraft,Quetta,3,9955.00,0,UAE	
Woodcraft,Sibbi,1,7635.00,0,Oman	
Woodcraft,Turbat,1,7336.00,0,UK	
Woodcraft,Quetta,1,1345.00,0,Iran	
Woodcraft,Chaman,2,5376.00,0,UK	
Woodcraft,Quetta,1,2162.00,0,UK	
Woodcraft,Khuzdar,1,11937.00,0,USA	
Woodcraft,Quetta,1,7097.00,0,USA	
Woodcraft,Kalat,2,6003.00,0,USA	
Woodcraft,Quetta,2,9749.00,0,Oman	
Woodcraft,Gwadar,1,6411.00,1,Saudi_Arabia	
Woodcraft,Quetta,1,6499.00,0,UK	
Woodcraft,Chaman,1,3563.00,0,UAE	
Woodcraft,Zhob,1,8743.00,0,Saudi_Arabia	
Woodcraft,Gwadar,1,1910.00,1,Local_Pakistan	
Woodcraft,Khuzdar,1,10798.00,0,USA	
Woodcraft,Nushki,1,5017.00,0,USA	
Woodcraft,Quetta,1,1645.00,1,UK	
Woodcraft,Chaman,1,9835.00,0,Iran	
Woodcraft,Kalat,1,7110.00,0,USA	
Woodcraft,Turbat,1,7943.00,0,Iran	
Woodcraft,Quetta,1,4647.00,0,USA	
Woodcraft,Sibbi,2,7459.00,0,Local_Pakistan	
Woodcraft,Chaman,1,9996.00,0,Local_Pakistan	
Woodcraft,Panjgur,2,8240.00,1,Saudi_Arabia	
Woodcraft,Quetta,1,2003.00,0,UAE	
Woodcraft,Panjgur,1,1596.00,0,Local_Pakistan	
Woodcraft,Gwadar,1,4370.00,0,UK	
Woodcraft,Turbat,1,3802.00,1,Local_Pakistan	
Woodcraft,Quetta,1,6424.00,0,Local_Pakistan	
Woodcraft,Zhob,1,11991.00,0,Local_Pakistan	
Woodcraft,Quetta,1,11659.00,1,USA	
Woodcraft,Turbat,1,7128.00,0,UAE	
Woodcraft,Chaman,1,9924.00,0,Saudi_Arabia	
Woodcraft,Nushki,2,10212.50,0,UAE	
Woodcraft,Sibbi,1,6976.00,0,UK	
Woodcraft,Khuzdar,1,2767.00,1,UK	
Woodcraft,Kalat,1,2695.00,0,USA	
Woodcraft,Zhob,1,2980.00,0,Local_Pakistan	
Woodcraft,Quetta,1,7329.00,0,USA	
Woodcraft,Chaman,1,8297.00,0,Local_Pakistan	
Woodcraft,Quetta,1,1375.00,0,Saudi_Arabia	
Woodcraft,Khuzdar,1,9947.00,0,Local_Pakistan	
Woodcraft,Turbat,1,3186.00,0,Local_Pakistan	
Woodcraft,Zhob,1,5294.00,0,Saudi_Arabia	
Woodcraft,Nushki,1,10231.00,0,Local_Pakistan	
Woodcraft,Turbat,1,5894.00,1,Saudi_Arabia	
Woodcraft,Kalat,1,2375.00,0,USA	
Woodcraft,Chaman,1,5117.00,1,Iran	
Woodcraft,Nushki,1,8252.00,0,USA	
Woodcraft,Gwadar,2,6938.50,0,Saudi_Arabia	
Woodcraft,Quetta,1,6749.00,0,Local_Pakistan	
Woodcraft,Kalat,1,10479.00,0,Saudi_Arabia	
Woodcraft,Gwadar,1,5000.00,1,UK	
Woodcraft,Turbat,2,3207.50,0,Saudi_Arabia	
Woodcraft,Chaman,1,4226.00,0,Saudi_Arabia	
Woodcraft,Quetta,1,6507.00,0,UK	
Woodcraft,Panjgur,1,9829.00,0,UK	
Woodcraft,Chaman,1,5352.00,0,Local_Pakistan	
Woodcraft,Turbat,1,4622.00,0,UAE	
Woodcraft,Sibbi,1,3913.00,0,Saudi_Arabia	
Woodcraft,Turbat,2,9226.00,0,UK	
Woodcraft,Khuzdar,2,8167.00,0,Iran	
Woodcraft,Sibbi,1,10515.00,0,UAE	
Woodcraft,Khuzdar,1,6335.00,0,Oman	
Woodcraft,Gwadar,1,9462.00,0,Iran	
Woodcraft,Sibbi,1,5027.00,1,UK	
Woodcraft,Quetta,1,5101.00,0,Saudi_Arabia	
Woodcraft,Panjgur,1,7839.00,0,Oman	
Woodcraft,Khuzdar,1,11735.00,0,USA	
Woodcraft,Chaman,1,4663.00,0,Iran	
Woodcraft,Sibbi,1,7413.00,0,UAE	
Woodcraft,Khuzdar,1,9083.00,0,Saudi_Arabia	
Woodcraft,Chaman,1,8197.00,0,USA	
Woodcraft,Khuzdar,1,9217.00,0,Local_Pakistan	
Woodcraft,Turbat,1,2304.00,0,UK	
Woodcraft,Gwadar,1,10949.00,0,UK	
Woodcraft,Nushki,1,4890.00,0,Oman	
Woodcraft,Quetta,1,11970.00,0,USA	
Woodcraft,Turbat,1,7331.00,0,Saudi_Arabia	
Woodcraft,Kalat,1,10528.00,0,UK	
Woodcraft,Khuzdar,1,1368.00,0,Iran	
Woodcraft,Zhob,1,6167.00,1,USA	
Woodcraft,Chaman,1,1938.00,0,Oman	
Woodcraft,Turbat,1,5000.00,1,USA	
Woodcraft,Zhob,1,9397.00,0,Local_Pakistan	
Woodcraft,Kalat,1,3726.00,0,Oman	
Woodcraft,Turbat,1,8844.00,0,UAE	
Woodcraft,Quetta,2,7528.00,0,Saudi_Arabia	
Woodcraft,Turbat,1,9053.00,1,Oman	
Woodcraft,Gwadar,1,7738.00,1,Local_Pakistan	
Woodcraft,Quetta,1,9972.00,0,Local_Pakistan	
Woodcraft,Khuzdar,1,11547.00,0,UAE	
Woodcraft,Turbat,1,1829.00,0,Local_Pakistan	
Woodcraft,Khuzdar,2,6323.50,1,Saudi_Arabia	
Woodcraft,Chaman,1,3411.00,0,Iran	
Woodcraft,Quetta,1,4754.00,0,Saudi_Arabia	
Woodcraft,Turbat,1,8536.00,1,Local_Pakistan	
Woodcraft,Quetta,1,11867.00,0,UAE	
Woodcraft,Chaman,1,7215.00,0,UK	
Woodcraft,Gwadar,1,11202.00,0,Iran	
Woodcraft,Panjgur,1,10786.00,0,USA	
Woodcraft,Quetta,2,8873.50,1,Local_Pakistan	
Woodcraft,Gwadar,1,4967.00,0,Iran	
Woodcraft,Turbat,1,8132.00,0,USA	
Woodcraft,Khuzdar,1,6385.00,0,UK	
Woodcraft,Sibbi,1,4094.00,0,Oman	
Woodcraft,Khuzdar,1,4733.00,0,Saudi_Arabia	
Woodcraft,Zhob,1,10598.00,0,Local_Pakistan	
Woodcraft,Kalat,1,5849.00,0,UK	
Woodcraft,Gwadar,1,1286.00,0,Oman	
Woodcraft,Quetta,1,11299.00,0,Iran	
Woodcraft,Chaman,1,6113.00,1,Oman	
Woodcraft,Quetta,1,8306.00,1,Iran	
Woodcraft,Khuzdar,1,3461.00,0,USA	
Woodcraft,Panjgur,1,8979.00,0,Local_Pakistan	
Woodcraft,Gwadar,1,3588.00,0,Oman	
Woodcraft,Khuzdar,1,3677.00,0,Iran	
Woodcraft,Chaman,1,10171.00,0,UK	
Woodcraft,Gwadar,2,3279.50,0,UK	
Woodcraft,Khuzdar,1,4778.00,0,Saudi_Arabia	
Woodcraft,Gwadar,1,8620.00,1,UAE	
Woodcraft,Khuzdar,1,10979.00,0,Saudi_Arabia	
Woodcraft,Turbat,1,1495.00,0,UK	
Woodcraft,Gwadar,2,3296.00,0,Iran	
Woodcraft,Chaman,1,1113.00,0,UAE	
Woodcraft,Quetta,1,3941.00,0,UAE	
Woodcraft,Turbat,2,4802.50,0,USA	
Woodcraft,Quetta,2,3332.00,1,USA	
Woodcraft,Zhob,1,9760.00,0,Iran	
Woodcraft,Nushki,1,2893.00,0,Local_Pakistan	
Woodcraft,Quetta,1,1314.00,0,Oman	
Woodcraft,Nushki,1,6346.00,0,Oman	
Woodcraft,Gwadar,1,7411.00,0,USA	
Woodcraft,Zhob,1,11013.00,0,Local_Pakistan	
Woodcraft,Kalat,1,2543.00,0,UAE	
Woodcraft,Sibbi,1,3666.00,0,Iran	
Woodcraft,Quetta,1,6588.00,0,USA	
Woodcraft,Gwadar,2,9304.00,0,UAE	
Woodcraft,Panjgur,1,3461.00,0,USA	
Woodcraft,Turbat,2,4959.50,0,USA	
Woodcraft,Nushki,1,11420.00,0,UAE	
Woodcraft,Khuzdar,1,8931.00,0,Saudi_Arabia	
Woodcraft,Turbat,1,1478.00,0,Iran	
Woodcraft,Quetta,2,4341.00,1,Oman	
Woodcraft,Turbat,1,5636.00,0,USA	
Woodcraft,Chaman,1,6368.00,1,UK	
Woodcraft,Gwadar,1,4609.00,0,Iran	
Woodcraft,Chaman,1,8874.00,0,Local_Pakistan	
Woodcraft,Turbat,1,8629.00,0,Iran	
Woodcraft,Quetta,1,9570.00,1,UAE	
Woodcraft,Zhob,1,11232.00,0,Iran	
Woodcraft,Quetta,1,10303.00,0,UAE	
Woodcraft,Khuzdar,1,2739.00,0,Oman	
Woodcraft,Nushki,1,6188.00,0,USA	
Woodcraft,Quetta,2,8753.50,0,UK	
Woodcraft,Turbat,1,3126.00,0,UK	
Woodcraft,Quetta,2,2950.00,0,UAE	
Woodcraft,Kalat,1,1961.00,0,Oman	
Woodcraft,Sibbi,1,11383.00,1,Local_Pakistan	
Woodcraft,Quetta,2,10546.00,0,Iran	
Woodcraft,Chaman,2,7638.00,0,Saudi_Arabia	
Woodcraft,Quetta,1,7735.00,0,UAE	
Woodcraft,Sibbi,1,11664.00,0,Local_Pakistan	
Woodcraft,Quetta,1,3813.00,0,Saudi_Arabia	
Woodcraft,Kalat,1,9307.00,0,USA	
Woodcraft,Sibbi,1,2911.00,0,Local_Pakistan	
Woodcraft,Quetta,3,4773.33,1,USA	
Woodcraft,Turbat,1,11827.00,0,Saudi_Arabia	
Woodcraft,Kalat,1,6736.00,0,Iran	
Woodcraft,Zhob,1,7911.00,0,Local_Pakistan	
Woodcraft,Turbat,1,7093.00,0,USA	
Woodcraft,Nushki,1,5573.00,0,Oman	
Woodcraft,Chaman,1,1533.00,0,UAE	
Woodcraft,Kalat,1,7176.00,0,Iran	
Woodcraft,Quetta,1,8999.00,0,UAE	
Woodcraft,Sibbi,1,7755.00,0,Iran	
Woodcraft,Quetta,1,2671.00,0,Iran	
Woodcraft,Chaman,1,9865.00,0,USA	
Woodcraft,Kalat,1,8743.00,0,Local_Pakistan	
Woodcraft,Chaman,1,2249.00,0,Saudi_Arabia	
Woodcraft,Quetta,1,6238.00,1,UAE	
Woodcraft,Chaman,1,9568.00,0,Oman	
Woodcraft,Quetta,1,2953.00,0,UK	
Woodcraft,Chaman,1,8021.00,1,USA	
Woodcraft,Gwadar,1,1339.00,0,Iran	
Woodcraft,Quetta,1,8038.00,1,Iran	
Woodcraft,Panjgur,1,10863.00,0,Local_Pakistan	
Woodcraft,Nushki,1,6300.00,0,Iran	
Woodcraft,Turbat,1,10879.00,0,Iran	
Woodcraft,Quetta,1,10830.00,0,UK	
Woodcraft,Gwadar,1,7322.00,0,Oman	
Woodcraft,Nushki,1,1438.00,1,Oman	
Woodcraft,Khuzdar,1,7731.00,0,Oman	
Woodcraft,Chaman,2,3523.50,0,Iran	
Woodcraft,Kalat,1,11759.00,0,Local_Pakistan	
Woodcraft,Quetta,1,10114.00,0,Local_Pakistan	
Woodcraft,Turbat,1,1379.00,0,USA	
Woodcraft,Khuzdar,1,6303.00,0,Oman	
Woodcraft,Gwadar,1,4046.00,0,Oman	
Woodcraft,Nushki,1,1274.00,1,Iran	
Woodcraft,Kalat,1,8112.00,0,Saudi_Arabia	
Woodcraft,Zhob,1,10793.00,0,Saudi_Arabia	
Woodcraft,Quetta,1,7698.00,0,Oman	
Woodcraft,Zhob,1,11814.00,0,UAE	
Woodcraft,Quetta,1,10536.00,0,Oman	
Woodcraft,Turbat,1,9281.00,0,UK	
Woodcraft,Nushki,1,6057.00,0,Iran	
Woodcraft,Quetta,3,5287.00,0,Saudi_Arabia	
Woodcraft,Gwadar,1,9141.00,0,Saudi_Arabia	
Woodcraft,Quetta,1,11069.00,0,Oman	
Woodcraft,Nushki,1,10114.00,0,Local_Pakistan	
Woodcraft,Khuzdar,1,11573.00,0,Local_Pakistan	
Woodcraft,Gwadar,1,8409.00,0,UAE	
Woodcraft,Nushki,1,1925.00,0,USA	
Woodcraft,Quetta,1,2401.00,0,UK	
Woodcraft,Khuzdar,1,5848.00,0,Oman	
Woodcraft,Sibbi,1,9874.00,0,USA	
Woodcraft,Kalat,1,3364.00,1,Saudi_Arabia	
Woodcraft,Quetta,1,1309.00,0,USA	
Woodcraft,Kalat,1,3229.00,0,UAE	
Woodcraft,Quetta,2,5929.00,1,UAE	
Woodcraft,Khuzdar,1,3124.00,0,Iran	
Woodcraft,Chaman,1,2895.00,0,Iran	
Woodcraft,Kalat,1,8273.00,0,UK	
Woodcraft,Sibbi,1,11930.00,0,UK	
Woodcraft,Gwadar,1,1189.00,0,UK	
Woodcraft,Chaman,1,1663.00,0,Local_Pakistan	
Woodcraft,Turbat,1,8590.00,0,UK	
Woodcraft,Khuzdar,1,6922.00,1,UAE	
Woodcraft,Quetta,1,4537.00,0,Saudi_Arabia	
Woodcraft,Sibbi,1,10390.00,0,USA	
Woodcraft,Gwadar,1,11689.00,0,Iran	
Woodcraft,Turbat,2,7886.50,0,Local_Pakistan	
Woodcraft,Gwadar,1,3555.00,0,Iran	
Woodcraft,Quetta,1,1987.00,0,USA	
Woodcraft,Turbat,1,5312.00,0,Saudi_Arabia	
Woodcraft,Nushki,1,1906.00,0,Iran	
Woodcraft,Sibbi,1,4988.00,1,Oman	
Woodcraft,Quetta,1,7237.00,0,UK	
Woodcraft,Gwadar,2,6183.00,0,UAE	
Woodcraft,Nushki,1,11916.00,0,Local_Pakistan	
Woodcraft,Chaman,2,6486.50,0,UAE	
Woodcraft,Quetta,1,1008.00,0,USA	
Woodcraft,Chaman,1,10643.00,0,Saudi_Arabia	
Woodcraft,Gwadar,1,9082.00,0,Saudi_Arabia	
Woodcraft,Quetta,2,5480.50,0,UK	
Woodcraft,Zhob,1,7534.00,0,USA	
Woodcraft,Gwadar,1,1955.00,0,USA	
Woodcraft,Kalat,2,6455.00,0,USA	
Woodcraft,Quetta,1,5330.00,0,Iran	
Woodcraft,Gwadar,1,1968.00,0,Oman	
Woodcraft,Sibbi,1,2519.00,1,UAE	
Woodcraft,Quetta,2,8489.50,0,USA	
Woodcraft,Turbat,2,9072.00,1,USA	
Woodcraft,Kalat,1,8675.00,0,Oman	
Woodcraft,Gwadar,1,7570.00,0,USA	
Woodcraft,Zhob,1,4391.00,0,Oman	
Woodcraft,Kalat,1,8094.00,0,Oman	
Woodcraft,Quetta,1,11534.00,0,Oman	
Woodcraft,Turbat,2,4872.50,0,Local_Pakistan	
Woodcraft,Gwadar,1,1877.00,0,UK	
Woodcraft,Kalat,1,4281.00,0,Iran	
Woodcraft,Nushki,1,8408.00,0,UK	
Woodcraft,Turbat,1,4764.00,0,UAE	
Woodcraft,Gwadar,1,2571.00,0,UAE	
Woodcraft,Chaman,1,4416.00,0,Saudi_Arabia	
Woodcraft,Panjgur,1,9460.00,0,Saudi_Arabia	
Woodcraft,Khuzdar,1,9468.00,0,Saudi_Arabia	
Woodcraft,Turbat,3,7716.33,2,USA	
Woodcraft,Zhob,1,2810.00,0,Saudi_Arabia	
Woodcraft,Nushki,2,11028.50,1,Oman	
Woodcraft,Zhob,1,11803.00,0,UK	
Woodcraft,Quetta,1,8654.00,0,UK	
Woodcraft,Khuzdar,1,5617.00,0,Local_Pakistan	
Woodcraft,Gwadar,1,9451.00,1,Local_Pakistan	
Woodcraft,Sibbi,1,9422.00,0,UAE	
Woodcraft,Zhob,1,11433.00,0,Saudi_Arabia	
Woodcraft,Sibbi,1,2602.00,0,Saudi_Arabia	
Woodcraft,Turbat,1,5876.00,0,Saudi_Arabia	
Woodcraft,Quetta,1,11651.00,0,UAE	
Woodcraft,Zhob,1,10926.00,0,UAE	
Woodcraft,Nushki,1,8385.00,1,USA	
Woodcraft,Zhob,1,10739.00,0,Iran	
Woodcraft,Khuzdar,1,8795.00,0,Saudi_Arabia	
Woodcraft,Quetta,1,11995.00,0,UK	
Woodcraft,Zhob,1,5197.00,0,USA	
Woodcraft,Turbat,1,2293.00,0,Local_Pakistan	
Woodcraft,Kalat,1,5974.00,0,UAE	
Woodcraft,Turbat,1,2638.00,1,UK	
Woodcraft,Gwadar,1,1160.00,0,Iran	
Woodcraft,Quetta,1,11704.00,0,Oman	
Woodcraft,Turbat,1,5538.00,0,UK	
Woodcraft,Gwadar,1,10928.00,0,USA	
Woodcraft,Turbat,1,4293.00,0,USA	
Woodcraft,Quetta,1,8898.00,1,UK	
Woodcraft,Panjgur,1,3829.00,0,Local_Pakistan	
Woodcraft,Gwadar,1,10574.00,0,USA	
Woodcraft,Sibbi,1,8862.00,0,Iran	
Woodcraft,Chaman,1,11554.00,0,USA	
Woodcraft,Turbat,1,11533.00,0,UAE	
Woodcraft,Quetta,1,2233.00,1,Saudi_Arabia	
Woodcraft,Kalat,1,8087.00,0,Local_Pakistan	
Woodcraft,Quetta,3,6460.67,0,Saudi_Arabia	
Woodcraft,Kalat,1,8392.00,1,UK	
Woodcraft,Chaman,1,5033.00,0,UAE	
Woodcraft,Quetta,1,6995.00,0,Iran	
Woodcraft,Sibbi,1,1735.00,0,USA	
Woodcraft,Khuzdar,1,10238.00,1,USA	
Woodcraft,Chaman,1,7025.00,0,USA	
Woodcraft,Turbat,1,9066.00,0,Saudi_Arabia	
Woodcraft,Sibbi,1,8808.00,0,Oman	
Woodcraft,Kalat,1,1515.00,0,Local_Pakistan	
Woodcraft,Turbat,2,3954.50,1,UK	
Woodcraft,Nushki,1,4141.00,0,Iran	
Woodcraft,Quetta,1,7613.00,0,Iran	
Woodcraft,Turbat,1,9357.00,0,Iran	
Woodcraft,Gwadar,1,1027.00,1,UAE	
Woodcraft,Quetta,1,2107.00,0,USA	
Woodcraft,Khuzdar,2,8981.50,0,Local_Pakistan	
Woodcraft,Gwadar,1,3312.00,0,UAE	
Woodcraft,Nushki,1,3189.00,0,Iran	
Woodcraft,Chaman,2,7513.50,0,USA	
Woodcraft,Turbat,2,6012.00,0,UK	
Woodcraft,Khuzdar,1,11878.00,1,UK	
Woodcraft,Gwadar,1,5573.00,0,Iran	
Woodcraft,Kalat,1,8845.00,0,Iran	
Woodcraft,Sibbi,1,9226.00,1,USA	
Woodcraft,Quetta,2,8741.50,0,Iran	
Woodcraft,Khuzdar,1,5946.00,0,Oman	
Woodcraft,Gwadar,1,6446.00,0,USA	
Woodcraft,Quetta,1,7272.00,0,Local_Pakistan	
Woodcraft,Zhob,1,8820.00,0,Iran	
Woodcraft,Quetta,1,10456.00,0,USA	
Woodcraft,Gwadar,1,8353.00,0,Oman	
Woodcraft,Turbat,1,1798.00,1,Local_Pakistan	
Woodcraft,Zhob,1,2444.00,0,USA	
Woodcraft,Quetta,1,10938.00,0,Saudi_Arabia	
Woodcraft,Khuzdar,1,4430.00,1,Local_Pakistan	
Woodcraft,Quetta,1,11482.00,0,Saudi_Arabia	
Woodcraft,Nushki,1,11051.00,0,Iran	
Woodcraft,Gwadar,1,3047.00,0,UK	
Woodcraft,Chaman,1,8500.00,0,Oman	
Woodcraft,Turbat,1,8825.00,0,UK	
Woodcraft,Sibbi,1,6993.00,0,UK	
Woodcraft,Kalat,1,4732.00,0,Iran	
Woodcraft,Quetta,3,5790.33,0,UK	
Woodcraft,Khuzdar,1,9513.00,1,Local_Pakistan	
Woodcraft,Kalat,1,3019.00,0,Saudi_Arabia	
Woodcraft,Chaman,1,8261.00,1,USA	
Woodcraft,Gwadar,1,8666.00,1,Saudi_Arabia	
Woodcraft,Kalat,1,4057.00,0,UK	
Woodcraft,Gwadar,1,9606.00,1,Saudi_Arabia	
Woodcraft,Turbat,1,11165.00,0,UAE	
Woodcraft,Zhob,2,6552.00,1,USA	
Woodcraft,Sibbi,1,10812.00,0,Saudi_Arabia	
Woodcraft,Quetta,1,10332.00,0,UK	
Woodcraft,Panjgur,1,4411.00,0,USA	
Woodcraft,Quetta,1,10143.00,0,Local_Pakistan	
Woodcraft,Sibbi,1,3482.00,0,USA	
Woodcraft,Kalat,1,5562.00,0,USA	
Woodcraft,Zhob,1,4863.00,0,USA	
Woodcraft,Quetta,1,9894.00,0,Local_Pakistan	
Woodcraft,Turbat,1,1580.00,0,Saudi_Arabia	
Woodcraft,Khuzdar,1,5025.00,0,Saudi_Arabia	
Woodcraft,Quetta,1,10070.00,0,Saudi_Arabia	
Woodcraft,Khuzdar,1,9775.00,0,USA	
Woodcraft,Turbat,1,6515.00,0,USA	
Woodcraft,Quetta,1,10528.00,0,USA	
Woodcraft,Kalat,1,2019.00,0,Saudi_Arabia	
Woodcraft,Gwadar,1,9163.00,1,Iran	
Woodcraft,Kalat,1,3113.00,0,Saudi_Arabia	
Woodcraft,Turbat,1,7164.00,0,Local_Pakistan	
Woodcraft,Gwadar,1,8852.00,0,Saudi_Arabia	
Woodcraft,Quetta,2,8751.50,0,Oman	
Woodcraft,Zhob,1,11416.00,1,UK	
Woodcraft,Quetta,2,7959.00,0,USA	
Woodcraft,Chaman,1,8020.00,0,Oman	
Woodcraft,Zhob,1,10542.00,0,UK	
Woodcraft,Quetta,1,4040.00,0,UK	
Woodcraft,Kalat,1,2408.00,0,USA	
Woodcraft,Nushki,1,1655.00,0,UAE	
Woodcraft,Quetta,2,9493.00,0,Oman	
Woodcraft,Nushki,1,6350.00,0,UAE	
Woodcraft,Zhob,1,6417.00,0,Oman	
Woodcraft,Nushki,1,11392.00,1,Oman	
Woodcraft,Khuzdar,1,5331.00,1,Iran	
Woodcraft,Sibbi,1,5468.00,0,Saudi_Arabia	
Woodcraft,Turbat,1,2654.00,0,Saudi_Arabia	
Woodcraft,Gwadar,1,9860.00,0,Oman	
Woodcraft,Quetta,1,6411.00,0,Iran	
Woodcraft,Kalat,1,7179.00,0,Oman	
Woodcraft,Turbat,1,6537.00,0,Iran	
Woodcraft,Quetta,1,3263.00,0,UAE	
Woodcraft,Turbat,1,11471.00,1,Local_Pakistan	
Woodcraft,Khuzdar,1,11830.00,0,Iran	
Woodcraft,Turbat,1,5843.00,0,Iran	
Woodcraft,Khuzdar,1,2766.00,1,Local_Pakistan	
Woodcraft,Sibbi,1,1144.00,0,UK	
Woodcraft,Nushki,1,2356.00,0,Local_Pakistan	
Woodcraft,Panjgur,1,4808.00,0,Oman	
Woodcraft,Zhob,1,7742.00,0,Iran	
Woodcraft,Sibbi,1,2558.00,0,Local_Pakistan	
Woodcraft,Turbat,2,8846.50,0,UK	
Woodcraft,Quetta,1,8375.00,0,Iran	
Woodcraft,Sibbi,1,3679.00,1,Iran	
Woodcraft,Turbat,1,11872.00,0,UAE	
Woodcraft,Sibbi,1,5645.00,1,UAE	
Woodcraft,Khuzdar,1,9605.00,0,Saudi_Arabia	
Woodcraft,Nushki,1,1092.00,0,Oman	
Woodcraft,Gwadar,1,7690.00,1,USA	
Woodcraft,Sibbi,1,2760.00,0,Iran	
Woodcraft,Quetta,2,6632.00,1,Iran	
Woodcraft,Gwadar,1,4415.00,0,UAE	
Woodcraft,Chaman,1,10470.00,0,UK	
Woodcraft,Sibbi,1,1895.00,0,UAE	
Woodcraft,Gwadar,1,9173.00,0,Local_Pakistan	
Woodcraft,Khuzdar,1,11577.00,0,USA	
Woodcraft,Gwadar,1,5893.00,1,Local_Pakistan	
Woodcraft,Turbat,1,11394.00,1,UAE	
Woodcraft,Quetta,1,11856.00,0,Iran	
Woodcraft,Khuzdar,1,10274.00,1,USA	
Woodcraft,Sibbi,1,7752.00,1,Local_Pakistan	
Woodcraft,Quetta,3,5330.33,0,UAE	
Woodcraft,Gwadar,1,5278.00,0,Oman	
Woodcraft,Kalat,1,8627.00,0,UK	
Woodcraft,Gwadar,1,3247.00,1,USA	
Woodcraft,Quetta,1,4746.00,0,USA	
Woodcraft,Khuzdar,1,8509.00,0,Iran	
Woodcraft,Sibbi,1,3070.00,0,Saudi_Arabia	
Woodcraft,Quetta,1,6628.00,1,Iran	
Woodcraft,Panjgur,1,11741.00,0,Saudi_Arabia	
Woodcraft,Nushki,1,3632.00,1,Local_Pakistan	
Woodcraft,Khuzdar,1,7777.00,0,Iran	
Woodcraft,Gwadar,1,6590.00,0,Oman	
Woodcraft,Khuzdar,1,2568.00,0,Oman	
Woodcraft,Gwadar,2,5309.00,1,UK	
Woodcraft,Sibbi,1,9220.00,0,Oman	
Woodcraft,Zhob,1,8342.00,1,UAE	
Woodcraft,Turbat,1,11668.00,0,UAE	
Woodcraft,Quetta,1,7567.00,0,Saudi_Arabia	
Woodcraft,Chaman,1,7538.00,0,Saudi_Arabia	
Woodcraft,Sibbi,1,5161.00,0,Local_Pakistan	
Woodcraft,Quetta,1,9177.00,0,Local_Pakistan	
Woodcraft,Chaman,1,1297.00,0,Iran	
Woodcraft,Sibbi,1,6252.00,0,Oman	
Woodcraft,Quetta,1,5633.00,1,Saudi_Arabia	
Woodcraft,Kalat,1,8501.00,1,Iran	
